Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,region,Categoria Indicador
Argentina,ARG,Female to male wage ratio in the private sector (using mean),BI.WAG.PRVS.FM.SM,0.709482789039612,0.721969902515411,0.674586296081543,0.728109300136566,0.6845663189888,0.672249495983124,0.646569848060608,0.61846536397934,0.643687844276428,0.682458221912384,0.685811161994934,0.666857182979584,0.659155070781708,0.675478398799896,0.683160603046417,0.672200262546539,0.691736042499542,0.690822899341583,Latinoamerica,Género
Argentina,ARG,Female to male wage ratio in the private sector (using median),BI.WAG.PRVS.FM.MD,0.729270756244659,0.775911092758179,0.668594241142273,0.691786706447601,0.666666686534882,0.642857134342194,0.633333325386047,0.583333313465118,0.613333284854889,0.662983477115631,0.645967960357666,0.604855000972748,0.582852840423584,0.65217387676239,0.639999985694885,0.636124730110168,0.637354791164398,0.599999964237213,Latinoamerica,Género
Argentina,ARG,Female to male wage ratio in the public sector (using mean),BI.WAG.PUBS.FM.SM,0.789119482040405,0.770941138267517,0.735515832901001,0.851778566837311,0.839883029460907,0.842423856258392,0.854881703853607,0.811859786510468,0.84009200334549,0.850862920284271,0.876877427101135,0.87567663192749,0.843793094158173,0.852741658687592,0.850951790809631,0.8730588555336,0.862832903862,0.856515407562256,Latinoamerica,Género
Argentina,ARG,Female to male wage ratio in the public sector (using median),BI.WAG.PUBS.FM.MD,0.832002103328705,0.782573878765106,0.701298713684082,0.769230842590332,0.80965793132782,0.842105209827423,0.833333373069763,0.800000011920929,0.872976779937744,0.876942276954651,0.892857134342194,0.848986208438873,0.83878630399704,0.833333373069763,0.862757682800293,0.901760995388031,0.848919272422791,0.865384578704834,Latinoamerica,Género
Argentina,ARG,"Females, as a share of private paid employees",BI.PWK.PRVS.FE.ZS,0.399980336427689,0.402282863855362,0.415678083896637,0.424853146076202,0.415900230407715,0.419624775648117,0.42292845249176,0.427089035511017,0.42959463596344,0.432525247335434,0.418818652629852,0.416678071022034,0.419286131858826,0.42475900053978,0.42224708199501,0.417203783988953,0.432795733213425,0.4374740421772,Latinoamerica,Género
Argentina,ARG,"Females, as a share of private paid employees by occupational group: Clerks",BI.PWK.PRVS.CK.FE.ZS,,,,,,,,,,,,,,,,,,,Latinoamerica,Género
Argentina,ARG,"Females, as a share of private paid employees by occupational group: Elementary occupation",BI.PWK.PRVS.EO.FE.ZS,,,,0.182602450251579,0.0971486046910286,0.119656525552273,0.154110834002495,0.117498189210892,0.0487049110233784,0.103943228721619,0.0801815539598465,0.13047231733799,0.100888259708881,0.0956580564379692,0.0980551838874817,0.0697985664010048,0.079737164080143,0.0872721076011658,Latinoamerica,Género
Argentina,ARG,"Females, as a share of private paid employees by occupational group: Managers",BI.PWK.PRVS.SN.FE.ZS,,,,0.321669310331345,0.377035707235336,0.259770750999451,0.312181621789932,0.266955643892288,0.339970946311951,0.372600018978119,0.317239880561829,0.346295356750488,0.259554594755173,0.313095211982727,0.372535943984985,0.335238099098206,0.369937658309937,0.382427155971527,Latinoamerica,Género
Argentina,ARG,"Females, as a share of private paid employees by occupational group: Professionals",BI.PWK.PRVS.PN.FE.ZS,,,,0.435292661190033,0.420319259166718,0.427954167127609,0.444569289684296,0.44167947769165,0.453879863023758,0.433600246906281,0.454217940568924,0.435095548629761,0.450713694095612,0.437078863382339,0.413756340742111,0.44482833147049,0.451055139303207,0.477101713418961,Latinoamerica,Género
Argentina,ARG,"Females, as a share of private paid employees by occupational group: Technicians",BI.PWK.PRVS.TN.FE.ZS,,,,0.50404280424118,0.476818144321442,0.486571133136749,0.444356828927994,0.488786190748215,0.466643840074539,0.518525660037994,0.516089856624603,0.476796358823776,0.485651731491089,0.521233022212982,0.553564488887787,0.498113691806793,0.480423152446747,0.473606169223785,Latinoamerica,Género
Argentina,ARG,"Females, as a share of private paid employees by wage quintile: Quintile 1",BI.PWK.PRVS.FE.Q1.ZS,0.590934455394745,0.615735471248627,0.598384082317352,0.59299635887146,0.624156713485718,0.646983087062836,0.684820532798767,0.714817821979523,0.710791170597076,0.702658414840698,0.688323616981506,0.690378963947296,0.704104423522949,0.688662528991699,0.697359800338745,0.694148898124695,0.723029971122742,0.681370198726654,Latinoamerica,Género
Argentina,ARG,"Females, as a share of private paid employees by wage quintile: Quintile 2",BI.PWK.PRVS.FE.Q2.ZS,0.441654592752457,0.435834437608719,0.464953184127808,0.506774604320526,0.448597311973572,0.467754930257797,0.482202529907227,0.463795989751816,0.480534136295319,0.468328416347504,0.445620596408844,0.457870900630951,0.474245131015778,0.47405794262886,0.488174855709076,0.467932134866714,0.461817353963852,0.464762926101685,Latinoamerica,Género
Argentina,ARG,"Females, as a share of private paid employees by wage quintile: Quintile 3",BI.PWK.PRVS.FE.Q3.ZS,0.385400772094727,0.373530060052872,0.449870496988297,0.402039408683777,0.40620020031929,0.355543941259384,0.360767275094986,0.371195018291473,0.371554166078568,0.372005462646484,0.359827846288681,0.360571414232254,0.342008084058762,0.326772212982178,0.348274141550064,0.337468981742859,0.365984886884689,0.384759038686752,Latinoamerica,Género
Argentina,ARG,"Females, as a share of private paid employees by wage quintile: Quintile 4",BI.PWK.PRVS.FE.Q4.ZS,0.309197962284088,0.324521541595459,0.318481057882309,0.283052623271942,0.315262734889984,0.306854367256165,0.295217633247375,0.315973430871964,0.301256686449051,0.317318558692932,0.317489832639694,0.288421541452408,0.324354290962219,0.369513362646103,0.296711653470993,0.308532893657684,0.323763251304626,0.319395184516907,Latinoamerica,Género
Argentina,ARG,"Females, as a share of private paid employees by wage quintile: Quintile 5",BI.PWK.PRVS.FE.Q5.ZS,0.279934883117676,0.281342476606369,0.259140372276306,0.280995309352875,0.249237522482872,0.264999836683273,0.259833544492722,0.229120522737503,0.234970673918724,0.272085547447205,0.262332797050476,0.256244719028473,0.243555262684822,0.233618050813675,0.266647517681122,0.251403361558914,0.277392417192459,0.27894127368927,Latinoamerica,Género
Argentina,ARG,"Females, as a share of public paid employees",BI.PWK.PUBS.FE.ZS,0.531102955341339,0.542108356952667,0.589424729347229,0.559773743152618,0.555664479732513,0.553891956806183,0.558175504207611,0.536079168319702,0.526133179664612,0.541149020195007,0.540896415710449,0.542920410633087,0.535299062728882,0.521601140499115,0.54064279794693,0.535155832767487,0.535433053970337,0.519952118396759,Latinoamerica,Género
Argentina,ARG,"Females, as a share of public paid employees by industry: Core Public Administration",BI.PWK.PUBS.CA.FE.ZS,0.43077939748764,0.458266228437424,0.505254209041595,,,,,,,,,,,,,,,,Latinoamerica,Género
Argentina,ARG,"Females, as a share of public paid employees by industry: Education",BI.PWK.PUBS.ED.FE.ZS,0.773089408874512,0.78244012594223,0.759195148944855,0.786352217197418,0.779179990291595,0.761761546134949,0.758125066757202,0.742973685264587,0.760505020618439,0.754169166088104,0.759402334690094,0.736715972423553,0.749065399169922,0.750032663345337,0.45637583732605,,,0.71782261133194,Latinoamerica,Género
Argentina,ARG,"Females, as a share of public paid employees by industry: Health",BI.PWK.PUBS.HE.FE.ZS,0.640677988529205,0.684338092803955,0.697540521621704,0.707403659820557,0.719154119491577,0.7099729180336,0.729091823101044,0.709156453609467,0.701505780220032,0.705493032932281,0.670365273952484,0.718713045120239,0.663720190525055,0.662612974643707,0.677163362503052,,,0.657863259315491,Latinoamerica,Género
Argentina,ARG,"Females, as a share of public paid employees by industry: Public Administration",BI.PWK.PUBS.PA.FE.ZS,0.382252603769302,0.385642975568771,0.444075793027878,0.392319649457932,0.375700652599335,0.395968049764633,0.409902989864349,0.410608857870102,0.369960397481918,0.407044857740402,0.396643370389938,0.422123104333878,0.416035532951355,0.400263518095016,0.418880492448807,,,0.426066994667053,Latinoamerica,Género
Argentina,ARG,"Females, as a share of public paid employees by industry: Public Safety",BI.PWK.PUBS.PS.FE.ZS,0.265148937702179,0.190630659461021,0.236559554934502,,,,,,,,,,,,,,,,Latinoamerica,Género
Argentina,ARG,"Females, as a share of public paid employees by industry: Social Security",BI.PWK.PUBS.SS.FE.ZS,0.686264097690582,0.582044243812561,0.614021480083466,,,,,,,,,,,,,,,,Latinoamerica,Género
Argentina,ARG,"Females, as a share of public paid employees by industry: Teachers",BI.PWK.PUBS.TS.FE.ZS,0.42399650812149,0.484572112560272,0.488921314477921,,,,,,,,,,,,,,,,Latinoamerica,Género
Argentina,ARG,"Females, as a share of public paid employees by occupation: Medical workers",BI.PWK.PUBS.MW.FE.ZS,0.379022836685181,0.343579471111298,0.211838603019714,,,,,,,,,,,,,,,,Latinoamerica,Género
Argentina,ARG,"Females, as a share of public paid employees by occupational group: Clerks",BI.PWK.PUBS.CK.FE.ZS,,,,,,,,,,,,,,,,,,,Latinoamerica,Género
